ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,SPONSOR WARD,BUFFER,WARD - LOW,WARD - HIGH
3328,ACTIVE,62,O,4845,4895,N,RAVENSWOOD,AVE,,47,N,47,47
3327,ACTIVE,41,E,7304,7358,W,RASCHER,AVE,,41,N,41,41
3326,ACTIVE,41,O,7203,7261,W,RASCHER,AVE,,41,N,41,41
3325,ACTIVE,5,O,1101,1117,S,RACINE,AVE,,25,N,25,25
3324,ACTIVE,5,O,1003,1039,S,RACINE,AVE,,25,N,25,25
3323,ACTIVE,5,O,917,917,S,RACINE,AVE,,25,N,25,25
3322,ACTIVE,5,E,906,908,S,RACINE,AVE,,02,N,2,2
3321,ACTIVE,5,O,801,851,S,RACINE,AVE,,25,N,25,25
3320,ACTIVE,5,E,700,724,S,RACINE,AVE,,25,N,25,25
3317,ACTIVE,1130,O,4623,4653,N,RACINE,AVE,,46,N,46,46
3316,ACTIVE,1130,O,4401,4499,N,RACINE,AVE,,46,Y,46,46
3315,ACTIVE,1130,E,4400,4498,N,RACINE,AVE,,46,Y,46,46
3314,ACTIVE,383,E,3800,3898,N,RACINE,AVE,,44,N,44,44
3313,ACTIVE,383,E,3700,3798,N,RACINE,AVE,,44,N,44,44
3312,ACTIVE,383,E,3600,3698,N,RACINE,AVE,,44,N,44,44
3311,ACTIVE,383,E,3200,3298,N,RACINE,AVE,,44,N,44,44
3310,ACTIVE,383,O,3101,3199,N,RACINE,AVE,,44,N,44,44
3309,ACTIVE,383,E,3100,3198,N,RACINE,AVE,,32,Y,32,32
3308,ACTIVE,383,O,3001,3099,N,RACINE,AVE,,44,N,44,44
3307,ACTIVE,383,E,3000,3098,N,RACINE,AVE,,32,Y,32,32
3306,ACTIVE,383,O,2901,2999,N,RACINE,AVE,,44,N,44,44
3305,ACTIVE,383,E,2900,2998,N,RACINE,AVE,,32,Y,32,32
3304,ACTIVE,383,O,2801,2899,N,RACINE,AVE,,44,N,44,44
3303,ACTIVE,143,E,2700,2788,N,RACINE,AVE,,32,N,32,32
3302,ACTIVE,143,E,2600,2688,N,RACINE,AVE,,32,N,32,32
3301,ACTIVE,143,O,2501,2559,N,RACINE,AVE,,43,N,43,32
3300,ACTIVE,143,E,2100,2198,N,RACINE,AVE,,32,N,32,32
3299,ACTIVE,143,E,2000,2060,N,RACINE,AVE,,43,N,43,43
3298,ACTIVE,1040,E,900,998,N,RACINE,AVE,,27,N,27,27
3297,ACTIVE,862,E,800,898,N,RACINE,AVE,,27,N,27,27
3296,ACTIVE,19,E,5900,5968,W,RACE,AVE,,29,N,29,29
3295,ACTIVE,923,E,5800,5898,W,RACE,AVE,,29,N,29,29
3294,ACTIVE,19,E,5700,5750,W,RACE,AVE,,29,N,29,29
3293,RESCINDED,1317,E,1800,1898,W,RACE,AVE,,26,N,26,26
3292,ACTIVE,681,E,1200,1248,W,RACE,AVE,,27,N,27,27
3291,ACTIVE,1146,E,5500,5598,W,QUINCY,ST,,29,N,29,29
3290,ACTIVE,352,O,5611,5625,S,PULASKI,RD,,13,Y,13,13
3289,ACTIVE,352,E,5612,5624,S,PULASKI,RD,,13,Y,13,13
3288,ACTIVE,36,E,4800,4834,S,PULASKI,RD,,14,Y,14,14
3287,ACTIVE,36,E,4700,4758,S,PULASKI,RD,,14,Y,14,14
3286,ACTIVE,838,E,2800,2898,N,TRIPP,AVE,,31,N,31,31
3285,ACTIVE,325,E,2300,2354,N,TRIPP,AVE,,31,N,31,31
3284,ACTIVE,1321,E,2200,2298,N,TRIPP,AVE,,31,N,31,31
3283,ACTIVE,839,E,1900,1958,N,TRIPP,AVE,,30,N,30,30
3282,ACTIVE,225,E,1600,1658,N,TRIPP,AVE,,30,N,30,30
3281,ACTIVE,553,E,800,898,N,TRIPP,AVE,,37,N,37,37
3280,ACTIVE,127,O,7701,7709,W,TOUHY,AVE,,41,Y,41,41
3279,ACTIVE,127,E,7700,7710,W,TOUHY,AVE,,41,Y,41,41
3278,ACTIVE,127,O,7647,7651,W,TOUHY,AVE,,41,Y,41,41
3277,ACTIVE,127,E,7646,7652,W,TOUHY,AVE,,41,Y,41,41
3275,ACTIVE,738,E,506,598,W,TILDEN,ST,,,N,2,2
3274,ACTIVE,612,E,11600,11698,S,THROOP,ST,,34,N,34,34
3273,ACTIVE,191,O,9501,9599,S,THROOP,ST,,21,N,21,21
3272,ACTIVE,157,E,2900,2936,S,THROOP,ST,,11,N,11,11
3271,ACTIVE,157,O,2801,2883,S,THROOP,ST,,11,N,11,11
3270,ACTIVE,157,E,2610,2628,S,THROOP,ST,,11,N,11,11
3269,ACTIVE,157,E,2500,2530,S,THROOP,ST,,11,N,11,11
3268,ACTIVE,1199,E,712,758,N,THROOP,ST,,27,N,27,27
3267,ACTIVE,1199,O,711,759,N,THROOP,ST,,27,N,27,27
3266,ACTIVE,667,E,2,36,N,THROOP,ST,,27,N,27,27
3265,ACTIVE,5,E,1014,1030,S,MAY,ST,,25,N,25,25
3264,ACTIVE,5,O,1007,1007,S,MAY,ST,,25,N,25,25
3263,ACTIVE,5,O,927,929,S,MAY,ST,,25,N,25,25
3262,ACTIVE,5,E,900,922,S,MAY,ST,,25,N,25,25
3261,ACTIVE,5,E,802,842,S,MAY,ST,,25,N,25,25
3260,ACTIVE,5,E,702,736,S,MAY,ST,,25,N,25,25
3259,ACTIVE,204,E,800,898,N,MAY,ST,,27,N,27,27
3258,ACTIVE,143,O,1901,1999,N,MAUD,AVE,,32,N,32,32
3257,ACTIVE,143,E,1900,1998,N,MAUD,AVE,,32,N,32,32
3256,ACTIVE,143,E,1830,1890,N,MAUD,AVE,,32,N,32,32
3255,ACTIVE,502,O,5503,5511,S,MASSASOIT,AVE,,23,N,23,23
3254,ACTIVE,19,O,1147,1159,S,MASON,AVE,,29,N,29,29
3253,ACTIVE,19,E,1100,1144,S,MASON,AVE,,29,N,29,29
3252,ACTIVE,19,E,1000,1058,S,MASON,AVE,,29,N,29,29
3251,ACTIVE,19,E,900,936,S,MASON,AVE,,29,N,29,29
3250,ACTIVE,148,E,100,144,S,MASON,AVE,,29,N,29,29
3249,ACTIVE,148,O,21,33,S,MASON,AVE,,29,N,29,29
3248,ACTIVE,148,E,6,10,S,MASON,AVE,,29,N,29,29
3247,ACTIVE,1046,O,5701,5799,N,MASON,AVE,,45,N,45,45
3246,ACTIVE,3,E,5000,5098,N,MASON,AVE,,45,N,45,45
3245,ACTIVE,440,E,3100,3148,N,MASON,AVE,,30,N,30,30
3243,ACTIVE,19,O,1501,1541,N,MASON,AVE,,29,N,29,29
3242,ACTIVE,19,E,1400,1456,N,MASON,AVE,,29,N,29,29
3241,ACTIVE,149,E,300,330,N,MASON,AVE,,29,N,29,29
3240,ACTIVE,149,E,200,248,N,MASON,AVE,,29,N,29,29
3239,ACTIVE,149,E,112,156,N,MASON,AVE,,29,N,29,29
3238,ACTIVE,149,O,17,53,N,MASON,AVE,,29,N,29,29
3237,ACTIVE,347,E,10406,10452,S,MARYLAND,AVE,,09,N,9,9
3236,ACTIVE,195,E,8400,8498,S,MARYLAND,AVE,,08,N,8,8
3235,ACTIVE,276,E,7900,7958,S,MARYLAND,AVE,,08,N,8,8
3234,ACTIVE,369,O,5701,5799,S,MARYLAND,AVE,,05,N,5,5
3233,ACTIVE,1193,O,8201,8299,S,MARSHFIELD,AVE,,21,N,21,21
3232,ACTIVE,433,E,8100,8198,S,MARSHFIELD,AVE,,18,N,18,18
3231,ACTIVE,621,E,4700,4798,S,MARSHFIELD,AVE,,20,N,20,20
3230,ACTIVE,154,E,1800,1860,N,MARSHFIELD,AVE,,32,N,32,32
3229,ACTIVE,204,E,1010,1088,N,MARSHFIELD,AVE,,01,N,1,1
3228,ACTIVE,168,O,815,839,N,MARSHFIELD,AVE,,01,N,1,1
3227,ACTIVE,1186,E,2100,2298,N,MARMORA,AVE,,29,N,29,37
3226,ACTIVE,76,O,5715,5741,N,MARKHAM,AVE,,45,N,45,45
3219,ACTIVE,429,E,6700,6758,S,MAPLEWOOD,AVE,,15,N,15,15
3218,ACTIVE,591,E,5100,5198,S,MAPLEWOOD,AVE,,14,N,14,14
3217,ACTIVE,956,E,5000,5098,S,MAPLEWOOD,AVE,,14,N,14,14
3216,ACTIVE,956,E,4900,4998,S,MAPLEWOOD,AVE,,14,N,14,14
3215,ACTIVE,810,E,4716,4752,S,MAPLEWOOD,AVE,,12,N,12,12
3214,ACTIVE,746,O,4001,4259,S,MAPLEWOOD,AVE,,12,N,12,12
3213,ACTIVE,823,E,3700,3798,S,MAPLEWOOD,AVE,,12,N,12,12
3212,ACTIVE,448,E,6200,6298,N,MAPLEWOOD,AVE,,50,N,50,50
3211,ACTIVE,31,E,4000,4098,N,MAPLEWOOD,AVE,,47,N,47,47
3210,ACTIVE,346,O,2723,2753,N,MAPLEWOOD,AVE,,01,N,1,1
3209,ACTIVE,102,E,2300,2342,N,MAPLEWOOD,AVE,,01,N,1,1
3208,ACTIVE,118,O,1127,1141,N,STATE,ST,,42,Y,42,42
3207,ACTIVE,362,O,4815,4881,W,ST PAUL,AVE,,37,N,37,37
3206,ACTIVE,142,E,204,242,W,ST PAUL,AVE,,43,N,43,43
3205,ACTIVE,142,E,1700,1798,N,ST MICHAELS,CT,,43,N,43,43
3204,RESCINDED,533,O,6001,6099,N,ST LOUIS,AVE,,50,N,50,50
3203,RESCINDED,533,E,6000,6098,N,ST LOUIS,AVE,,50,N,50,50
3202,ACTIVE,1,E,5900,5970,N,ST LOUIS,AVE,,39,N,39,39
3201,ACTIVE,1,E,5600,5658,N,ST LOUIS,AVE,,39,N,39,39
3200,ACTIVE,1,O,5505,5543,N,ST LOUIS,AVE,,39,N,39,39
3199,ACTIVE,1,O,5401,5457,N,ST LOUIS,AVE,,39,N,39,39
3198,ACTIVE,1,O,5307,5355,N,ST LOUIS,AVE,,39,N,39,39
3197,ACTIVE,1,O,5215,5257,N,ST LOUIS,AVE,,39,N,39,39
3196,ACTIVE,733,E,4800,4898,N,ST LOUIS,AVE,,39,N,39,39
3195,ACTIVE,107,E,4700,4742,N,ST LOUIS,AVE,,33,N,33,33
3194,ACTIVE,326,E,4500,4558,N,ST LOUIS,AVE,,33,N,33,33
3193,ACTIVE,33,E,3600,3658,N,ST LOUIS,AVE,,35,N,35,35
3192,ACTIVE,95,E,3100,3144,N,ST LOUIS,AVE,,35,N,35,35
3191,ACTIVE,430,E,9400,9498,S,ST LAWRENCE,AVE,,09,N,9,9
3190,ACTIVE,450,E,8500,8570,W,ST JOSEPH,AVE,,41,N,41,41
3189,ACTIVE,143,E,400,498,W,ST JAMES,PL,,43,N,43,43
3187,ACTIVE,13,O,10301,10359,S,SPRINGFIELD,AVE,,19,N,19,19
3186,ACTIVE,13,O,10201,10251,S,SPRINGFIELD,AVE,,19,N,19,19
3185,RESCINDED,13,O,10101,10159,S,SPRINGFIELD,AVE,,19,N,19,19
3184,ACTIVE,1192,E,5500,5528,S,SPRINGFIELD,AVE,,23,N,23,23
3183,ACTIVE,1228,E,5200,5298,S,SPRINGFIELD,AVE,,23,N,23,23
3182,ACTIVE,37,E,5114,5158,S,SPRINGFIELD,AVE,,23,N,23,23
3181,ACTIVE,34,O,4801,4859,S,SPRINGFIELD,AVE,,14,N,14,14
3180,ACTIVE,34,E,4714,4758,S,SPRINGFIELD,AVE,,14,N,14,14
3179,ACTIVE,34,E,4600,4698,S,SPRINGFIELD,AVE,,14,N,14,14
3178,ACTIVE,34,E,4500,4556,S,SPRINGFIELD,AVE,,14,N,14,14
3177,ACTIVE,547,E,3000,3098,S,SPRINGFIELD,AVE,,22,N,22,22
3176,ACTIVE,546,E,2800,2898,S,SPRINGFIELD,AVE,,22,N,22,22
3175,ACTIVE,545,E,2700,2798,S,SPRINGFIELD,AVE,,22,N,22,22
3174,ACTIVE,544,E,2600,2698,S,SPRINGFIELD,AVE,,22,N,22,22
3173,ACTIVE,436,E,1200,1258,S,SPRINGFIELD,AVE,,24,N,24,24
3172,ACTIVE,37,O,5101,5145,N,SPRINGFIELD,AVE,,39,N,39,39
3171,ACTIVE,283,O,5001,5051,N,SPRINGFIELD,AVE,,39,N,39,39
3170,ACTIVE,113,E,4748,4754,N,SPRINGFIELD,AVE,,39,N,39,39
3169,ACTIVE,113,O,4701,4743,N,SPRINGFIELD,AVE,,39,N,39,39
3168,ACTIVE,113,E,4600,4656,N,SPRINGFIELD,AVE,,39,N,39,39
3167,RESCINDED,103,E,3400,3498,N,SPRINGFIELD,AVE,,30,N,30,30
3166,ACTIVE,141,E,2900,2958,N,SPRINGFIELD,AVE,,30,N,30,30
3165,ACTIVE,590,E,2500,2598,N,SPRINGFIELD,AVE,,30,N,30,30
3164,ACTIVE,588,E,2400,2498,N,SPRINGFIELD,AVE,,30,N,30,30
3163,ACTIVE,367,E,2300,2342,N,SPRINGFIELD,AVE,,30,N,30,30
3162,ACTIVE,691,E,2100,2198,N,SPRINGFIELD,AVE,,30,N,30,30
3161,ACTIVE,390,E,1500,1570,N,SPRINGFIELD,AVE,,30,N,30,30
3160,ACTIVE,390,E,1300,1320,N,SPRINGFIELD,AVE,,27,N,27,27
3159,ACTIVE,390,E,1200,1260,N,SPRINGFIELD,AVE,,27,N,27,27
3158,ACTIVE,193,E,900,958,N,SPRINGFIELD,AVE,,27,N,27,27
3157,ACTIVE,1289,E,6400,6498,N,SPOKANE,AVE,,41,N,41,41
3156,ACTIVE,27,O,11201,11227,S,SPAULDING,AVE,,19,N,19,19
3155,ACTIVE,27,E,11116,11164,S,SPAULDING,AVE,,19,N,19,19
3154,ACTIVE,27,O,11001,11045,S,SPAULDING,AVE,,19,N,19,19
3153,ACTIVE,1192,E,5514,5558,S,SPAULDING,AVE,,14,N,14,14
3152,ACTIVE,23,E,5000,5040,S,SPAULDING,AVE,,14,N,14,14
3151,ACTIVE,890,E,2600,2698,S,SPAULDING,AVE,,22,N,22,22
3150,ACTIVE,682,E,2500,2598,S,SPAULDING,AVE,,22,N,22,22
3149,ACTIVE,220,E,4814,4852,N,SPAULDING,AVE,,39,N,39,39
3148,ACTIVE,220,O,4807,4853,N,SPAULDING,AVE,,39,N,39,39
3147,ACTIVE,107,E,4700,4752,N,SPAULDING,AVE,,33,N,33,33
3146,ACTIVE,116,E,4656,4664,N,SPAULDING,AVE,,33,N,33,33
3145,ACTIVE,116,O,4655,4665,N,SPAULDING,AVE,,33,N,33,33
3144,ACTIVE,114,E,3900,3998,N,SPAULDING,AVE,,33,N,33,33
3143,ACTIVE,95,O,3101,3147,N,SPAULDING,AVE,,35,N,35,35
3142,ACTIVE,95,E,3000,3056,N,SPAULDING,AVE,,35,N,35,35
3141,ACTIVE,1114,O,2803,2857,N,SPAULDING,AVE,,35,N,35,35
3140,ACTIVE,274,E,2600,2660,N,SPAULDING,AVE,,35,N,35,35
3139,ACTIVE,100,E,2500,2598,N,SPAULDING,AVE,,35,N,35,35
3138,ACTIVE,151,E,1100,1170,N,SPAULDING,AVE,,26,N,26,26
3137,ACTIVE,151,E,1000,1088,N,SPAULDING,AVE,,26,N,26,26
3136,ACTIVE,383,O,3001,3059,N,SOUTHPORT,AVE,,32,Y,32,32
3135,ACTIVE,383,O,2915,2937,N,SOUTHPORT,AVE,,32,Y,32,32
3134,ACTIVE,383,O,2803,2859,N,SOUTHPORT,AVE,,32,Y,32,32
3133,ACTIVE,622,E,9300,9398,S,PERRY,AVE,,21,N,21,21
3132,RESCINDED,64,E,8000,8042,S,PERRY,AVE,,17,N,17,17
3131,ACTIVE,64,E,7914,7952,S,PERRY,AVE,,17,N,17,17
3130,ACTIVE,64,O,7127,7157,S,PERRY,AVE,,06,N,6,6
3129,ACTIVE,911,E,6900,6998,S,PERRY,AVE,,06,N,6,6
3128,ACTIVE,439,E,8700,8758,S,PEORIA,ST,,21,N,21,21
3127,ACTIVE,253,E,8502,8552,S,PEORIA,ST,,21,N,21,21
3126,RESCINDED,77,E,8100,8158,S,PEORIA,ST,,21,N,21,21
3125,ACTIVE,77,E,7800,7844,S,PEORIA,ST,,17,N,17,17
3124,ACTIVE,982,E,7600,7698,S,PEORIA,ST,,17,N,17,17
3123,ACTIVE,1331,E,1500,1598,S,PEORIA,ST,,25,N,25,25
3122,ACTIVE,1331,E,1400,1498,S,PEORIA,ST,,25,N,25,25
3121,ACTIVE,1084,E,100,140,S,PEORIA,ST,,02,N,2,2
3120,ACTIVE,210,O,1,99,S,PEORIA,ST,,27,N,27,27
3119,ACTIVE,1085,O,501,533,N,PEORIA,ST,,27,N,27,27
3118,ACTIVE,120,E,5002,5030,W,PENSACOLA,AVE,,45,N,45,45
3117,ACTIVE,168,E,1700,1798,W,PEARSON,ST,,01,N,1,1
3116,RESCINDED,423,O,9101,9157,S,PAULINA,ST,,21,N,21,21
3115,RESCINDED,423,E,9102,9156,S,PAULINA,ST,,21,N,21,21
3114,RESCINDED,1315,O,9101,9199,S,PAULINA,ST,,21,N,21,21
3113,RESCINDED,1315,E,9100,9198,S,PAULINA,ST,,21,N,21,21
3112,ACTIVE,811,O,8459,8501,S,PAULINA,ST,,18,Y,18,18
3111,ACTIVE,811,E,8458,8500,S,PAULINA,ST,,18,Y,18,18
3110,ACTIVE,816,E,1600,1698,S,PAULINA,ST,,25,N,25,25
3109,ACTIVE,154,E,1400,1450,N,PAULINA,ST,,01,N,1,1
3108,ACTIVE,154,E,1200,1298,N,PAULINA,ST,,01,N,1,1
3107,ACTIVE,204,E,1100,1124,N,PAULINA,ST,,01,N,1,1
3106,ACTIVE,168,E,908,926,N,PAULINA,ST,,01,N,1,1
3105,ACTIVE,168,O,831,839,N,PAULINA,ST,,01,N,1,1
3104,ACTIVE,10,E,5614,5658,W,PATTERSON,AVE,,38,N,38,38
3103,ACTIVE,48,E,4900,4998,W,PATTERSON,AVE,,38,N,38,38
3102,ACTIVE,48,E,4800,4898,W,PATTERSON,AVE,,38,N,38,38
3101,ACTIVE,55,E,4704,4746,W,PATTERSON,AVE,,38,N,38,38
3100,ACTIVE,55,E,4600,4648,W,PATTERSON,AVE,,38,N,38,38
3099,ACTIVE,852,E,4000,4098,W,PATTERSON,AVE,,30,N,30,30
3098,ACTIVE,383,E,1100,1198,W,PATTERSON,AVE,,44,N,44,44
3093,ACTIVE,383,O,601,699,W,PATTERSON,AVE,,46,Y,46,46
3092,ACTIVE,383,E,600,698,W,PATTERSON,AVE,,46,Y,46,46
3091,ACTIVE,159,O,9801,9821,S,PARNELL,AVE,,21,N,21,21
3090,ACTIVE,159,E,9400,9444,S,PARNELL,AVE,,21,N,21,21
3089,ACTIVE,876,E,20,132,S,PARKSIDE,AVE,,29,N,29,29
3088,ACTIVE,1206,E,3100,3198,N,PARKSIDE,AVE,,30,N,30,30
3087,ACTIVE,254,O,2815,2855,N,PARKSIDE,AVE,,31,N,31,31
3086,ACTIVE,254,E,2814,2854,N,PARKSIDE,AVE,,30,N,30,30
3085,ACTIVE,174,O,2701,2745,N,PARKSIDE,AVE,,30,N,30,30
3084,ACTIVE,944,O,1401,1455,N,PARKSIDE,AVE,,29,N,29,29
3083,ACTIVE,1117,E,1100,1198,N,PARKSIDE,AVE,,29,N,29,29
3082,ACTIVE,1090,E,1000,1098,N,PARKSIDE,AVE,,29,N,29,29
3081,ACTIVE,1132,O,203,221,N,PARKSIDE,AVE,,29,N,29,29
3080,ACTIVE,1132,E,202,240,N,PARKSIDE,AVE,,29,N,29,29
3079,ACTIVE,873,E,4400,4454,W,PARKER,AVE,,31,N,31,31
3078,ACTIVE,123,E,4300,4398,W,PARKER,AVE,,31,N,31,31
3077,RESCINDED,40,O,901,999,S,PARK,TER,,02,N,2,2
3076,RESCINDED,40,E,900,998,S,PARK,TER,,02,N,2,2
3075,RESCINDED,1673,E,806,898,S,PARK,TER,,02,Y,2,2
3074,ACTIVE,1211,E,2500,2598,S,WABASH,AVE,,02,N,2,2
3073,ACTIVE,26,E,6600,6698,W,WABANSIA,AVE,,36,N,36,36
3072,ACTIVE,26,E,6000,6050,W,WABANSIA,AVE,,29,N,29,29
3071,ACTIVE,362,E,4800,4858,W,WABANSIA,AVE,,37,N,37,37
3070,ACTIVE,1278,E,3700,3798,W,WABANSIA,AVE,,26,N,26,26
3069,ACTIVE,154,E,1900,1948,W,WABANSIA,AVE,,32,N,32,32
3068,ACTIVE,154,E,1612,1622,W,WABANSIA,AVE,,01,N,1,1
3067,ACTIVE,64,O,8641,8661,S,VINCENNES,AVE,,21,N,21,21
3066,ACTIVE,5,O,1149,1159,W,VERNON PARK,PL,,25,N,25,25
3065,ACTIVE,5,O,1105,1135,W,VERNON PARK,PL,,25,N,25,25
3064,ACTIVE,5,O,1023,1073,W,VERNON PARK,PL,,25,N,25,25
3063,ACTIVE,1311,E,6500,6598,S,VERNON,AVE,,20,N,20,20
3062,ACTIVE,12,E,9800,9838,S,VANDERPOEL,AVE,,19,N,19,19
3061,ACTIVE,12,E,9700,9774,S,VANDERPOEL,AVE,,19,N,19,19
3060,ACTIVE,12,E,9600,9648,S,VANDERPOEL,AVE,,19,N,19,19
3059,ACTIVE,1281,E,9500,9552,S,VANDERPOEL,AVE,,19,N,19,19
3058,ACTIVE,12,O,9401,9443,S,VANDERPOEL,AVE,,19,N,19,19
3057,ACTIVE,12,E,9300,9372,S,VANDERPOEL,AVE,,19,N,19,19
3056,ACTIVE,12,E,9230,9260,S,VANDERPOEL,AVE,,19,N,19,19
3055,RESCINDED,729,E,4700,4798,W,VAN BUREN,ST,,24,N,24,24
3054,ACTIVE,483,E,4500,4536,W,VAN BUREN,ST,,24,N,24,24
3053,ACTIVE,151,E,4400,4458,W,VAN BUREN,ST,,24,N,24,24
3052,ACTIVE,738,E,600,640,W,VAN BUREN,ST,,02,N,2,2
3051,ACTIVE,738,E,500,598,W,VAN BUREN,ST,,02,N,2,2
3050,ACTIVE,787,E,11100,11198,S,UNION,AVE,,34,N,34,34
3049,ACTIVE,138,E,10800,10860,S,UNION,AVE,,34,N,34,34
3048,ACTIVE,159,E,10004,10058,S,UNION,AVE,,34,N,34,34
3047,ACTIVE,771,E,7800,7898,S,UNION,AVE,,17,N,17,17
3046,ACTIVE,646,O,337,347,S,TRUMBULL,AVE,,28,N,28,28
3045,ACTIVE,1150,O,7807,7809,S,TROY,ST,,18,N,18,18
3044,ACTIVE,1150,E,7700,7798,S,TROY,ST,,18,N,18,18
3043,ACTIVE,42,E,7300,7354,S,TROY,ST,,18,N,18,18
3042,ACTIVE,42,E,7200,7258,S,TROY,ST,,18,N,18,18
3041,ACTIVE,773,E,6402,6454,S,TROY,ST,,15,N,15,15
3040,ACTIVE,187,E,6200,6242,S,TROY,ST,,15,N,15,15
3039,ACTIVE,187,E,6100,6158,S,TROY,ST,,15,N,15,15
3038,ACTIVE,516,E,5600,5698,S,TROY,ST,,14,N,14,14
3037,ACTIVE,252,E,4600,4698,S,TROY,ST,,14,N,14,14
3036,ACTIVE,766,E,2700,2798,S,WHIPPLE,ST,,12,N,12,12
3035,ACTIVE,5,E,1300,1320,W,WESTGATE,TER,,25,N,25,25
3034,ACTIVE,5,E,1242,1298,W,WESTGATE,TER,,25,N,25,25
3033,ACTIVE,28,E,10906,10944,S,WESTERN,AVE,,19,N,19,19
3032,ACTIVE,263,O,10201,10227,S,WESTERN,AVE,,19,N,19,19
3031,ACTIVE,188,E,10200,10258,S,WESTERN,AVE,,19,N,19,19
3030,ACTIVE,263,O,10107,10141,S,WESTERN,AVE,,19,N,19,19
3029,ACTIVE,188,E,10100,10158,S,WESTERN,AVE,,19,N,19,19
3028,ACTIVE,252,E,4922,4948,S,WESTERN,AVE,,14,N,14,14
3027,ACTIVE,252,E,4700,4752,S,WESTERN,AVE,,12,N,12,12
3026,ACTIVE,109,O,2215,2259,S,WESTERN,AVE,,25,N,25,25
3025,ACTIVE,151,O,2135,2145,S,WESTERN,AVE,,25,N,25,25
3024,ACTIVE,80,O,1119,1143,S,WESTERN,AVE,,25,N,25,25
3023,ACTIVE,80,O,905,939,S,WESTERN,AVE,,25,N,25,25
3022,ACTIVE,80,O,711,755,S,WESTERN,AVE,,02,N,2,2
3021,ACTIVE,92,E,4600,4758,N,WESTERN,AVE,,47,Y,47,47
3020,ACTIVE,342,E,1836,1858,N,WESTERN,AVE,,01,N,1,1
3019,ACTIVE,149,O,5903,5961,W,WEST END,AVE,,29,N,29,29
3018,ACTIVE,1218,E,4900,4998,W,WEST END,AVE,,28,N,28,28
3017,ACTIVE,1213,E,4200,4298,W,WEST END,AVE,,28,N,28,28
3016,ACTIVE,20,E,5800,5898,N,WEST CIRCLE,AVE,,41,N,41,41
3015,ACTIVE,20,E,5700,5756,N,WEST CIRCLE,AVE,,41,N,41,41
3014,ACTIVE,64,E,8200,8298,S,WENTWORTH,AVE,,21,N,21,21
3013,RESCINDED,64,O,8101,8199,S,WENTWORTH,AVE,,21,N,21,21
3012,RESCINDED,64,E,8100,8198,S,WENTWORTH,AVE,,21,N,21,21
3011,ACTIVE,64,E,7914,7958,S,WENTWORTH,AVE,,17,N,17,17
3010,ACTIVE,245,E,3200,3256,S,WENTWORTH,AVE,,11,N,11,11
3009,ACTIVE,245,E,3100,3158,S,WENTWORTH,AVE,,11,N,11,11
3008,ACTIVE,639,E,300,398,W,WENDELL,ST,,27,N,27,27
3006,ACTIVE,1673,E,800,898,S,WELLS,ST,,02,N,2,2
3005,ACTIVE,1673,E,700,798,S,WELLS,ST,,02,N,2,2
3004,ACTIVE,1673,E,600,698,S,WELLS,ST,,02,N,2,2
3003,ACTIVE,1188,E,4100,4198,W,WELLINGTON,AVE,,31,N,31,31
3002,ACTIVE,1147,E,4000,4098,W,WELLINGTON,AVE,,31,N,31,31
3001,ACTIVE,346,E,2100,2198,W,WELLINGTON,AVE,,32,Y,32,32
3000,ACTIVE,383,O,1301,1347,W,WELLINGTON,AVE,,32,Y,32,32
2999,ACTIVE,383,E,1302,1348,W,WELLINGTON,AVE,,32,Y,32,32
2998,ACTIVE,383,O,1201,1257,W,WELLINGTON,AVE,,32,Y,32,32
2997,ACTIVE,383,E,1200,1256,W,WELLINGTON,AVE,,32,Y,32,32
2996,ACTIVE,383,E,1100,1198,W,WELLINGTON,AVE,,44,N,44,44
2995,ACTIVE,383,E,1000,1098,W,WELLINGTON,AVE,,44,N,44,44
2994,ACTIVE,383,O,801,861,W,WELLINGTON,AVE,,44,N,44,44
2993,ACTIVE,383,E,800,898,W,WELLINGTON,AVE,,44,N,44,44
2992,ACTIVE,383,E,700,798,W,WELLINGTON,AVE,,44,N,44,44
2991,ACTIVE,383,O,601,699,W,WELLINGTON,AVE,,44,Y,44,44
2990,ACTIVE,383,E,600,698,W,WELLINGTON,AVE,,44,Y,44,44
2989,ACTIVE,383,O,501,599,W,WELLINGTON,AVE,,44,Y,44,44
2988,ACTIVE,383,E,500,598,W,WELLINGTON,AVE,,44,Y,44,44
2987,ACTIVE,383,O,401,499,W,WELLINGTON,AVE,,44,Y,44,44
2986,ACTIVE,383,E,400,498,W,WELLINGTON,AVE,,44,Y,44,44
2985,ACTIVE,163,O,2721,2723,W,THORNDALE,AVE,,40,N,40,40
2984,ACTIVE,1179,O,4501,4527,W,THOMAS,ST,,37,N,37,37
2983,ACTIVE,759,O,2605,2659,W,THOMAS,ST,,01,N,1,1
2982,ACTIVE,759,E,2500,2558,W,THOMAS,ST,,26,N,26,26
2981,ACTIVE,759,E,2400,2458,W,THOMAS,ST,,01,N,1,1
2980,ACTIVE,168,E,2300,2356,W,THOMAS,ST,,01,N,1,1
2979,ACTIVE,168,O,2201,2253,W,THOMAS,ST,,32,N,32,32
2978,ACTIVE,168,E,1900,1998,W,THOMAS,ST,,01,N,1,1
